lat,lng,iso2,population
38.3575,113.852,CN,15119
51.3417,9.8569,DE,15167
41.52,0.35,ES,15250
52.8671,-1.4384,GB,15198
36.7249,-120.0625,US,15282
33.453,110.2601,CN,14999
51.3363,6.3408,DE,14802
-6.5178,-38.4119,BR,15228
58.6,35.8167,RU,15269
42.5167,14.05,IT,15034
5.6647,-75.7144,CO,15218
37.5033,109.6303,CN,15128
51.4318,-0.7096,GB,14998
48.0333,10.4667,DE,15002
45.1671,-92.9588,US,15267
40.6333,16.8,IT,15171
-32.7833,-60.7333,AR,15176
40.8372,44.2675,AM,15000
8.05,-75.3356,CO,15204
-28.725,-52.85,BR,15240
33.8036,-7.0372,MA,15029
-23.8528,-46.9428,BR,15177
35.0387,33.9862,CY,14963
41.1145,116.8985,CN,15207
59.4736,33.8478,RU,15249
-15.0367,40.7328,MZ,14000
49.9022,8.5137,DE,14761
28.35,82.1833,NP,15000
35.535,140.4406,JP,14652
47.7914,7.3381,FR,13267
39.2737,-77.2006,US,15250
49.8726,8.8343,DE,14564
49.2358,2.135,FR,14609
49.3928,6.7008,DE,14958
-13.1039,-39.7958,BR,15214
45.5,11.9167,IT,14675
-12.605,-38.9719,BR,15091
-22.7089,-52.6169,BR,15221
33.5331,132.6581,JP,15191
51.025,4.0025,BE,14849
8.5244,123.5516,PH,15052
30.8032,31.8379,EG,13660
41.1271,37.2882,TR,15039
-13.6019,-39.4908,BR,15178
61.3403,22.9097,FI,15213
19.64,-70.08,DO,15168
-21.2428,-48.8039,BR,15178
41.4833,31.8333,TR,14889
36.5872,138.8408,JP,15186
53.4,24.5333,BY,15197
49.9747,6.5256,DE,14904
48.8436,17.2264,SK,14967
-21.3808,-51.5708,BR,15153
14.75,-90.2833,GT,15142
1.5058,-50.9119,BR,15212
32.8169,-98.0776,US,15213
48.9878,12.1964,DE,13796
52.3135,9.6008,DE,14864
45.8011,15.711,HR,15147
-21.3178,-49.0539,BR,15177
35.0428,-3.4572,MA,14257
53.1667,15.4,PL,15109
48.6856,6.1522,FR,14300
39.5208,46.0322,AM,14894
34.9249,106.1409,CN,14993
-20.1069,-43.0489,BR,15169
41.4851,-81.9315,US,15194
18.4043,-66.2175,PR,15193
40.9627,-74.3041,US,15191
47.2081,8.7058,CH,13407
50.1617,8.3176,DE,14766
38.1397,-7.4505,PT,15167
30.7802,-5.5663,MA,15169
42.9017,140.7592,JP,15123
52.9581,8.0253,DE,15048
16.3667,-94.2,MX,15152
48.4336,-4.4008,FR,14842
-3.625,-43.1108,BR,15150
15.7833,76.7667,IN,14906
51.5246,12.1596,DE,15054
34.9402,-3.5331,MA,15021
20.1333,-97.5833,MX,15031
47.2703,8.6411,CH,13999
12.3,124.8333,PH,15100
43.0922,-75.8794,US,15167
47.0448,-122.3671,US,15167
44.8905,-89.5487,US,15167
36.6361,57.0728,IR,15134
43.2167,-2.0167,ES,14631
45.4,10.85,IT,14802
34.8232,-102.4001,US,15164
-6.72,-36.0608,BR,15145
48.8333,-64.4833,CA,15163
43.4909,77.039,KZ,15124
40.7385,-82.7792,US,15161
45.5667,8.1667,IT,14633
41.45,45.1,GE,15100
14.7833,122.1833,PH,15052
33.6363,-84.464,US,15159
20.2167,-98.9167,MX,15037
34.0754,-80.9546,US,15153
33.4504,-82.2073,US,15152
18.5333,120.7667,PH,15019
33.9333,-5.3667,MA,14935
42.1981,25.3304,BG,15112
38.485,15.9797,IT,14776
39.3667,17.1167,IT,14794
28.9643,-98.4957,US,15148
37.0975,50.1864,IR,15047
20.2528,-99.6433,MX,15099
38.3593,-98.8016,US,15144
-22.9969,-51.1908,BR,15079
43.2333,12.7833,IT,15018
34.7837,-82.4027,US,15138
53.7017,10.7567,DE,14652
53.1861,8.758,DE,14688
27.551,85.13,NP,15000
40.4,18.0667,IT,14512
-6.5339,-64.3828,BR,15130
-7.535,-39.1178,BR,15061
27.326,86.087,NP,15000
17.4917,120.4333,PH,14992
42.2167,-2.1,ES,14954
46.1333,13.2167,IT,14981
41.0358,72.4814,KG,14814
39.3572,-76.4767,US,15127
49.26,24.635,UA,15039
7.7333,124.1167,PH,15057
38.2667,-3.6167,ES,15048
-21.0419,-41.9728,BR,15082
42.1111,-8.7611,ES,14920
-5.7328,-44.1578,BR,15098
35.3356,136.6656,JP,14330
-9.7358,-38.1258,BR,15100
9.7812,123.8975,PH,14990
45.5931,25.4603,RO,15022
52.5667,78.9472,RU,15102
17.6165,120.6553,PH,14869
18.1859,78.0212,IN,14923
38.4228,38.3656,TR,14994
50.9667,4.1833,BE,14378
15.8722,76.0431,IN,14874
19.7,-71.5,DO,14921
41.6992,-71.8987,US,15105
-7.2228,-37.2539,BR,14974
47.6997,-0.0761,FR,14902
48.9044,6.0542,FR,14434
-17.5469,-65.8367,BO,14742
48.6744,28.8497,UA,15051
42.8852,-73.2132,US,15097
47.6211,18.9108,HU,14500
41.0307,73.2058,KG,15000
50.7444,8.0861,DE,14909
-13.2569,-39.5719,BR,15033
49.7667,-94.4833,CA,15096
45.7167,11.7667,IT,14499
26.9603,-82.3535,US,15095
50.9983,8.1094,DE,14906
48.2625,10.9844,DE,14547
-7.8378,-38.1019,BR,15006
46.975,-0.2153,FR,13932
46.9063,-98.6936,US,15084
47.9445,35.4331,UA,15044
9.15,124.7833,PH,14634
38.5333,-28.6333,PT,14994
8.1333,124.1667,PH,14756
42.9901,-70.9646,US,15077
32.4914,36.7106,SY,15000
48.7,45.2,RU,15064
46.3115,-119.3998,US,15075
40.6283,22.4454,GR,14821
47.7111,24.4264,RO,15037
37.5614,139.8217,JP,14906
64.0722,24.5375,FI,15039
10.2667,125.1833,PH,14912
-34.7333,-71.2833,CL,15037
7.75,124.1,PH,14985
17.6103,120.7344,PH,14914
40.6505,-111.502,US,15061
28.0507,-82.6698,US,15061
51.2716,9.5487,DE,14202
39.5383,-83.4279,US,15059
44.4,11.25,IT,14903
-12.4061,-46.4339,BR,15051
42.3231,-71.6462,US,15056
33.5961,-117.5862,US,15056
42.08,-70.9399,US,15056
49.4511,1.0361,FR,14244
4.5761,-75.9731,CO,14980
51,4.2,BE,14475
41.4083,13.0443,IT,14915
40.7983,8.5772,IT,14826
43.8103,11.0149,IT,14663
36.5481,140.0581,JP,14833
32.2044,-8.5608,MA,14986
-20.7389,-46.7519,BR,14945
52.1725,4.9986,NL,14736
50.9833,5.2,BE,14762
9.6081,125.6405,PH,14881
48.7058,9.5919,DE,14422
-16.5589,-42.89,BR,15024
51.3703,4.9936,BE,14871
-6.2539,-39.2019,BR,15000
47.1533,9.8219,AT,14539
50.5873,15.1569,CZ,14391
32.5379,34.9122,IL,13962
50.3003,8.5072,DE,14618
25.3009,91.6962,IN,14816
-33.7511,150.6942,AU,13295
14.0167,-84.5833,NI,15000
40.1723,-75.0362,US,15018
53.9186,9.8844,DE,14420
35.9,36.7167,SY,14530
58.705,13.828,SE,14891
35.0717,-5.5703,MA,14965
40.6167,14.35,IT,14294
35.0716,104.1846,CN,14851
55.8958,-3.0583,GB,13400
42.9117,-78.7044,US,15011
40.4205,-120.6129,US,15010
34.9394,-2.1272,MA,14908
9.3385,-66.2525,VE,15000
42.2787,-72.4004,US,15005
40.1017,140.005,JP,14944
16.9624,82.049,IN,14278
42.4757,-70.9068,US,15002
-13.375,50.01,MG,15000
23.02,88.48,IN,13675
59.945,31.0347,RU,14763
9.6167,124.1667,PH,14889
36.7383,140.1714,JP,14921
39.879,-84.193,US,14997
63.7922,11.4817,NO,14986
31.6581,-6.42,MA,14963
-20.6858,-50.555,BR,14961
35.0563,-5.0688,MA,14779
40.1495,-75.1178,US,14992
-25.6628,-52.1258,BR,14983
-24.0028,-53.7039,BR,14981
58.3106,7.8569,NO,14935
52.1833,25.15,BY,14963
-13.8289,-44.4539,BR,14976
53.65,17.3667,PL,13869
37.8573,102.5775,CN,14830
48.9808,2.0583,FR,13078
29.0856,30.9344,EG,13119
32.3375,-4.0761,MA,14927
48.5572,19.4208,SK,14751
47.9228,21.0519,HU,14649
35.2758,62.3417,TM,14940
-21.6424,-46.3937,BR,14920
-19.25,17.7167,NA,14959
54.4642,-110.1825,CA,14961
48.5328,2.5447,FR,14109
-23.3728,-50.8408,BR,14954
36.6975,38.9567,SY,14825
50.8336,3.4783,BE,14609
49.1511,6.1514,FR,13998
47.5069,-0.5889,FR,14065
38.7403,-104.784,US,14951
-16.6539,-41.0308,BR,14941
50.05,46.8833,RU,14940
43.3903,-1.6597,FR,14198
15.1833,-9.55,ML,14421
-14.72,-56.3278,BR,14938
39.7618,-75.1686,US,14941
-22.05,-42.675,BR,14900
60.9477,25.9301,FI,14890
-27.0508,-49.6228,BR,14887
39.7157,-86.0871,US,14937
31.452,-97.196,US,14937
-27.0813,153.1636,AU,13649
41.6474,-74.6745,US,14935
49.0228,20.5906,SK,14803
34.5867,133.0567,JP,14878
-36.1333,144.75,AU,14043
43.15,12.2,IT,14815
35.1274,-118.4749,US,14928
46.715,26.7042,RO,14562
50.8519,12.4636,DE,14208
34.3169,135.1422,JP,14629
14.9333,-89.8,GT,14817
51.9833,116.5833,RU,14919
43.4833,-5.4333,ES,14869
52.0133,48.8025,RU,14908
18.25,-71.2167,DO,14823
24.09,116.0174,CN,14792
43.7833,10.9167,IT,14650
43.6854,11.2544,IT,14618
51.3591,0.0741,GB,14632
51.8133,5.0006,NL,14634
45.5478,8.8867,IT,13851
46.1856,-123.8053,US,14916
20.1333,-98.6667,MX,14640
51.1333,9.2667,DE,14744
43.315,-0.4108,FR,13720
37.8546,-122.013,US,14905
37.95,23.85,GR,14595
-21.3589,-46.1458,BR,14851
54.8064,35.9278,RU,14857
59.05,57.65,RU,14883
50.1425,15.1189,CZ,14469
11.7536,125.4558,PH,14800
-15.5628,-39.3028,BR,14877
35.1267,-119.4242,US,14898
48.8525,-122.5893,US,14897
37.3875,-120.7248,US,14896
42.8372,-88.7341,US,14895
34.1971,-90.5729,US,14894
48.5158,3.7267,FR,14328
15.4873,77.0464,IN,14593
42.105,140.5764,JP,14851
27.8191,-82.7385,US,14891
43.7517,13.0956,IT,14265
45.8833,16.4333,HR,14797
-19.8289,-42.3158,BR,14862
45.7569,8.56,IT,13966
54.6648,-2.7548,GB,14756
40.5903,-80.0999,US,14885
33.85,-4.8667,MA,12997
41.0595,-74.1454,US,14884
48.1144,38.1606,UA,13927
44.7527,10.2157,IT,14634
39.7353,-76.6967,US,14882
32.8439,-116.7585,US,14878
42.9894,-77.4277,US,14877
47.7794,37.2475,UA,14822
40.6333,-8.7167,PT,14021
48.0712,19.2937,HU,14262
46.5042,-1.7372,FR,14411
39.011,-77.3013,US,14872
42.8901,-97.3926,US,14872
39.8936,-83.4376,US,14870
12.4167,123.7667,PH,14610
40.6561,140.5025,JP,14478
47.315,7.9236,CH,13791
50.3397,4.287,BE,14671
32.0806,-7.93,MA,14838
50.995,9.7272,DE,14676
-6.6678,-41.7078,BR,14845
47.4828,6.8397,FR,13336
48.1917,11.8681,DE,13605
47.7167,16.0333,AT,14632
51.1178,133.0241,RU,14855
52.2645,9.7644,DE,14636
-21.575,-41.9108,BR,14827
42.5366,-88.1307,US,14852
-4.22,-45.0389,BR,14818
-27.2578,-49.9339,BR,14810
49.2786,-0.7039,FR,13017
-26.255,-53.64,BR,14811
39.217,-76.6174,US,14850
47.2464,-2.1669,FR,14118
38.0925,-1.7989,ES,14798
40.8692,-72.5227,US,14848
55.5333,42.2,RU,14830
52.2333,16.3667,PL,14697
45.6631,4.9531,FR,13665
52.1331,8.4831,DE,14487
38.1768,-8.5689,PT,14826
10.8333,121.9667,PH,14129
50.5,5.6667,BE,14645
62.7667,29.85,FI,14827
43.3942,145.1175,JP,14828
35.4043,107.0869,CN,14610
31.2282,-7.4237,MA,14804
-3.2619,-52.6678,BR,14834
37.3792,-89.6521,US,14836
-4.45,-37.7833,BR,14817
53.2167,6.8,NL,14737
47.09,81.6228,KZ,14826
46.4,-63.7833,CA,14829
43.17,45.3711,RU,14720
56.0167,29.9333,RU,14819
49.6733,-124.9022,CA,14828
26.8364,88.6294,IN,14194
56.3089,38.7014,RU,14786
43.7333,11.0167,IT,14247
13.9667,-89.2167,SV,14551
19.2,-70.22,DO,14661
17.9,83.2,IN,14321
50.5478,5.3192,BE,14305
40.1167,18.3,IT,14196
-1.2058,-47.3858,BR,14791
-24.5669,-51.3328,BR,14809
40.8833,16.7667,IT,14765
32.8618,-90.4067,US,14817
38.043,-85.5549,US,14817
52.3083,-114.0964,CA,14816
31.9642,-95.2617,US,14815
38.2969,-76.4949,US,14815
12.0356,39.0462,ET,14668
39.8812,-77.601,US,14808
45.7081,16.3947,HR,14723
52.2333,8.1667,DE,14655
19.8798,110.6011,CN,14147
58.8833,40.25,RU,14800
40.4086,141.7181,JP,14757
41.6776,-93.7946,US,14804
-10.345,-39.8328,BR,14791
33.9547,132.0414,JP,14515
-5.5928,-47.0178,BR,14784
-11.2958,-41.9869,BR,14712
21.1452,-97.8558,MX,14736
30.1796,-81.7375,US,14800
38.6008,140.4058,JP,14760
35.2651,-118.9159,US,14799
51.0536,4.8833,BE,14521
40.7833,14.7,IT,13784
37.6717,-92.6603,US,14798
48.2667,12.15,DE,14650
45.6246,12.3766,IT,14561
10.65,-61.4167,TT,14376
47.7486,7.4044,FR,14071
-26.0269,-48.855,BR,14761
38.2167,15.6333,IT,13667
19.1645,110.3043,CN,14702
-38.2333,146.4,AU,13771
45.9581,5.3578,FR,14204
36.5811,4.3303,DZ,14439
40.6333,14.4111,IT,13008
49.7428,13.5946,CZ,14313
34.6568,-92.9644,US,14779
31.1774,-81.3857,US,14778
47.2167,21.55,HU,14690
37.3446,-85.3511,US,14772
33.4858,135.7869,JP,14661
30.7325,130.9975,JP,14694
50.334,8.5372,DE,14505
48.8808,8.3342,DE,14482
43.4433,6.6378,FR,14626
22,-98.7833,MX,14748
55.8667,47.4833,RU,14718
59.975,23.4361,FI,14754
46.9319,7.4872,CH,13051
41.44,-72.0167,US,14761
56.0168,-3.6089,GB,14760
47.65,53.3167,KZ,14756
58.1833,40.1833,RU,14746
-11.1247,-75.3569,PE,14708
54.1,35.35,RU,14736
-11.6069,-40.1369,BR,14729
40.3333,18.1,IT,13923
38.8602,-86.4895,US,14752
47.4356,18.9156,HU,14264
50.5515,-3.4886,GB,14749
41.35,16.1,IT,14649
30.0918,-81.4097,US,14747
15.7333,120.6333,PH,14471
31.9536,-8.2053,MA,14716
43.0105,-78.8805,US,14745
16.9167,80.25,IN,14374
9.249,123.591,PH,14454
42.4394,11.2125,IT,14744
12.2983,124.6238,PH,14690
-7.0569,-36.3628,BR,14714
50.5897,16.8124,PL,14728
27.6739,103.8739,CN,14614
40.0221,-81.5868,US,14736
-20.45,-52.8667,BR,14734
-12.0069,-44.6939,BR,14724
47.9094,9.8994,DE,14651
45.3736,44.2208,RU,14722
33.8939,130.6639,JP,13559
50.9767,4.6372,BE,14470
59.5832,11.1629,NO,14488
42.1977,-71.445,US,14724
49.2556,2.4383,FR,13461
26.3395,89.7697,IN,14340
14.1886,77.7658,IN,14564
51.8,16.3,PL,14607
50.4083,1.5928,FR,13791
-23.5208,148.1619,AU,14356
16.2833,78.5167,IN,14497
33.1249,-86.745,US,14717
46.6186,31.5392,UA,14705
32.6215,-8.7022,MA,13279
45.524,10.0797,IT,13930
45.6053,9.3033,IT,13972
47.5478,19.2633,HU,13490
-26.6108,-49.0078,BR,14674
41.8786,-72.3648,US,14713
49.4167,11.0167,DE,13996
33.9275,132.1953,JP,14605
55.54,-4.66,GB,14710
-27.1378,-48.5169,BR,14293
-34.3833,-59.8167,AR,14692
49.3686,6.6786,DE,14469
50.8817,4.8414,BE,14393
30.0964,-91.9963,US,14704
-14.4108,-42.8669,BR,14667
32.9762,-96.3175,US,14702
36.4403,138.9814,JP,14193
33.3797,52.3725,IR,14698
28.5473,-81.2956,US,14700
46.2833,6.1667,CH,13422
47.6644,36.2632,UA,14678
49.5686,9.7039,DE,14542
49.989,8.355,DE,13230
34.3676,-80.0833,US,14693
40.0949,-83.021,US,14692
17.107,77.627,IN,14294
20.7667,-98.3333,MX,14620
-34.7322,135.8586,AU,14120
40.4204,-80.2246,US,14687
13.7003,-89.4678,SV,14322
46.4167,6.2667,CH,13106
11.15,125.5167,PH,14507
37.3358,-6.5364,ES,14392
-24.6178,-53.32,BR,14662
37.7578,15.1958,IT,14301
37.3,-1.8667,ES,14623
48.0903,-1.6956,FR,13533
60.2456,10.9528,NO,14637
5.0917,-76.65,CO,14660
46.1294,22.79,RO,14495
49.4014,7.1634,DE,14358
48.5344,-2.7708,FR,14158
48.5058,8.3711,DE,14592
3.9833,13.1667,CM,14661
40.5333,17.7167,IT,14403
47.3422,8.5783,CH,13008
30.2606,51.9842,IR,14633
35.6011,-105.2206,US,14662
13.9874,10.27,NE,14639
7.8667,126.3667,PH,14618
-21.725,-43.0589,BR,14554
35.1927,-79.404,US,14657
40.9667,14.5333,IT,12897
51.9722,4.9464,NL,14473
9.196,123.655,PH,14385
-32.1806,152.5117,AU,13740
40.2806,-76.6458,US,14654
34.8802,-82.4653,US,14652
17.4447,80.1492,IN,14425
35.5653,138.5022,JP,14458
30.8478,-88.1004,US,14649
-23.0569,-49.6267,BR,14579
50.8519,3.2861,BE,13318
35.3286,25.1644,GR,12925
37.8209,-96.8614,US,14648
16.4119,102.0402,TH,14529
54.4167,16.4167,PL,13943
30.3562,-97.5228,US,14642
39.6874,-74.9786,US,14641
53.5744,7.9008,DE,14301
-8.7178,-36.1358,BR,14541
42.8226,23.3538,BG,13574
51.0522,13.5383,DE,14461
42.127,-72.4308,US,14638
33.5434,-111.9595,US,14637
4.5503,-74.5361,CO,14519
31.5456,-8.2967,MA,14544
49.4667,8.9833,DE,14460
50.4947,29.2333,UA,14607
45.7317,9.7283,IT,13637
14.5967,-90.7547,GT,13902
50.3846,13.1714,CZ,14365
-7.6358,-37.8778,BR,14568
43.0701,-88.2411,US,14631
62.9708,23.0069,FI,14609
23.4333,87.2833,IN,14012
39.7494,-77.558,US,14627
37.5667,22.8,GR,14203
42.7833,-8.8833,ES,14240
50.7536,3.1203,FR,13361
43.7252,12.6372,IT,14558
-21.8389,-44.8078,BR,14591
41.4667,13.1833,IT,14365
-20.7669,-45.2758,BR,14595
52.9999,9.1732,DE,14423
40.2502,-75.0818,US,14612
51.35,8.4833,DE,14489
42.8076,-71.2994,US,14610
35.4599,103.2076,CN,14391
-17.4028,-63.885,BO,14589
39.25,-9.1,PT,14525
51.3003,13.1072,DE,14349
37.1333,-8.45,PT,14442
7.8167,124.0667,PH,14526
-32.5969,-53.385,UY,14604
16.823,81.4238,IN,14280
-12.7019,-41.8278,BR,14585
-23.7328,-52.8728,BR,14598
49.9739,16.3937,CZ,14209
36.7523,109.3677,CN,14499
46.2433,6.0214,FR,13243
30.5822,-87.2906,US,14598
33.2106,130.4397,JP,13847
47.5163,-122.661,US,14597
39.52,-0.4114,ES,13027
-14.3628,-40.2078,BR,14577
41.7598,69.388,KZ,14563
28.6619,-81.4443,US,14592
-3.9489,-39.4319,BR,14565
32.8599,-8.0556,MA,14485
45.0742,25.4342,RO,14254
33.1381,129.8956,JP,14332
-23.3969,-45.8839,BR,14534
50.9856,12.9811,DE,14237
16.7922,120.6653,PH,14535
18.2536,78.4378,IN,13648
16.4333,79.7167,IN,14385
44.021,18.261,BA,14564
4.1904,19.88,CD,14553
13.3167,43.25,YE,14562
48.0922,-4.3303,FR,14015
34.7436,-87.6344,US,14575
38.723,-90.2644,US,14575
36.0044,140.3019,JP,14355
32.1576,-94.796,US,14569
48.6667,39.4667,UA,14543
-21.9925,-48.3908,BR,14546
45.3703,10.2167,IT,14322
39.6581,-85.141,US,14566
21.4053,-158.0318,US,14565
-35.0667,138.85,AU,13842
32.0917,-7.0479,MA,14072
48.8,11.7667,DE,14409
16.6079,120.4378,PH,14428
-25.9278,-49.1989,BR,14537
50.9167,7.4,DE,14374
-28.8167,153.3167,AU,12900
9.66,125.529,PH,14290
47.6467,42.0947,RU,14528
16.573,80.358,IN,13400
52.833,104.7,RU,14538
40.5424,-74.3628,US,14543
-9.3128,-37.2858,BR,14493
21.9851,88.2125,IN,13011
32.2403,130.8981,JP,14448
-11.81,-42.0589,BR,14526
-17.9958,-42.3889,BR,14524
11.25,125.5333,PH,14411
-2.7189,-42.5328,BR,14519
48.6322,2.5486,FR,13410
47.35,25.3667,RO,14429
-16.3489,-53.7578,BR,14525
39.0168,-94.2085,US,14526
50.3,8.2667,DE,14263
39.2625,-0.4683,ES,13942
36.8636,4.2203,DZ,14311
6.5017,-75.7433,CO,14453
-22.78,-46.57,BR,14423
28.8143,-81.6344,US,14516
38.0395,14.0221,IT,14298
-3.0189,-41.1369,BR,14476
40.2165,-75.419,US,14513
16.7866,81.6997,IN,13293
50.1833,9.0333,DE,13979
47.4831,12.0664,AT,13811
-11.3369,-42.1328,BR,14483
45.6,8.6333,IT,14135
10.65,-61.45,TT,13797
-2.19,-78.85,EC,14294
-21.219,-46.1869,BR,14497
52.2764,7.9167,DE,14135
47.5677,35.7849,UA,14479
10.5529,119.9904,PH,14434
47.1892,20.0053,HU,14392
-29.8833,-61.95,AR,14499
40.4333,18.05,IT,14031
43.0667,-79.5667,CA,14500
52.3922,13.2167,DE,14210
42.4786,-76.3563,US,14498
43.3775,76.62,KZ,14294
50.8667,4.0833,BE,13188
-11.8339,-39.6128,BR,14471
50.95,46.9667,RU,14483
-14.145,-40.2428,BR,14488
-32.7615,151.7441,AU,12820
36.5443,104.1496,CN,14400
50.5942,12.6456,DE,13894
16.5,120.8333,PH,14435
19.74,-71.45,DO,14424
43.8,11.3,IT,14150
48.7444,-0.0203,FR,13730
37.0047,-85.9263,US,14485
40.75,17.3167,IT,14190
40.8762,-74.218,US,14483
40.5629,-74.714,US,14480
42.5388,-82.9496,US,14480
47.7483,7.3669,FR,12660
31.7667,-7.6667,MA,14356
51.3881,1.4046,GB,12900
45.0833,13.6333,HR,14294
34.55,-4.9333,MA,14381
33.2172,-111.8695,US,14473
34.9474,-88.5143,US,14472
48.7633,8.3342,DE,14296
45,26.4406,RO,14312
31.5339,-8.2672,MA,14338
25.3216,87.8443,IN,13235
34.4391,-86.94,US,14466
42.0352,-70.9424,US,14466
43.1394,5.8469,FR,13771
32.2381,-6.1194,MA,14423
37.0013,129.3449,KR,14426
51.0944,14.6667,DE,14281
48.85,-67.5333,CA,14462
28.0465,-82.291,US,14460
42.1224,-70.8566,US,14459
48.4128,9.4953,DE,14335
-4.0458,-40.7528,BR,14407
49.8979,18.192,CZ,13805
41.1601,-83.412,US,14458
43.2162,46.0381,RU,14111
46,8.75,IT,14454
16.4098,80.6114,IN,13076
40.9175,-73.9531,US,14453
-6.95,-35.545,BR,14284
51.05,3.2667,BE,14243
50.5642,-111.8989,CA,14451
6.7012,101.6181,TH,14137
18.6789,77.9505,IN,13469
-22.4739,-45.6078,BR,14410
43.8439,7.8509,IT,14003
39.1333,16.0667,IT,13975
55.7,21.4,LT,14402
34.1092,136.2314,JP,14392
47.5667,10.2167,DE,14271
53.7,9.7167,DE,13779
48.2167,11.2667,DE,14179
45.1833,7.65,IT,13958
41.6042,-73.6945,US,14443
39.4675,141.9489,JP,14388
51.9897,8.0408,DE,14260
35.1167,-3.6333,MA,13920
-20.9519,-41.3458,BR,14396
-38.22,175.872,NZ,13572
32.4658,-5.2494,MA,13297
31.2,-9.65,MA,14345
40.2279,-80.1488,US,14437
32.0442,-106.4061,US,14437
67.3658,32.4981,RU,14421
34.6438,-86.0491,US,14436
-15.6996,-63.08,BO,14429
-3.5808,-39.4369,BR,14408
28.6271,-81.4354,US,14430
34.4833,-5.1167,MA,14347
29.7941,-90.8163,US,14425
45.7456,11.6553,IT,14039
-13.8258,-39.1419,BR,14395
51.6017,5.2228,NL,14195
39.6683,115.4426,CN,14365
8.9855,124.7937,PH,14091
45.7617,-73.8204,CA,14421
-18.19,-42.4139,BR,14395
38.5514,-91.0151,US,14417
11.1097,125.3875,PH,14341
-16.6128,-41.765,BR,14407
63.3728,10.7508,NO,14334
19.8667,-99.7333,MX,14335
43.3089,6.6378,FR,14240
43.0458,-2.1894,ES,13949
27.9167,96.1667,IN,14376
37.6667,-4.9333,ES,14228
40.7667,14.8,IT,13967
47.35,11.7,AT,13728
-12.0278,-44.2578,BR,14403
-34.4,-71.1667,CL,14313
23.3202,112.1901,CN,14207
45.0167,12.2167,IT,14298
53.0333,14,DE,14360
51.6333,11.5,DE,14023
59.1281,31.6592,RU,14394
40.5711,-74.6678,US,14400
53.5355,8.6622,DE,14274
14.906,105.0784,TH,14264
40.8197,-74.4287,US,14399
42.5569,27.6405,BG,14335
-30.3105,-61.2372,AR,14389
40.863,-73.3642,US,14392
12.48,-13.296,GN,13990
-30.7039,-52.1078,BR,14380
36.8252,110.2345,CN,14331
34.625,-5.1242,MA,14246
45.0261,-93.3332,US,14389
57.9667,33.25,RU,14379
14.7302,102.0263,TH,14272
48.3,11.6167,DE,14010
26.7529,-80.9399,US,14383
39.9833,-4.2814,ES,13583
46.7236,14.0919,AT,14198
48.6833,38.5167,UA,14376
30.4833,-109.4667,MX,14369
36.2262,139.6022,JP,14039
33.2383,129.6506,JP,13942
47.7208,9.3917,DE,14031
42.6449,21.1918,XK,13876
-6.6119,-35.2928,BR,14316
25.95,-100.1833,MX,14268
31.0167,-2.7333,DZ,14364
41.8433,-79.1445,US,14370
44.9358,-91.3902,US,14366
40.222,-74.591,US,14365
56.0169,39.9494,RU,14330
41.7333,12.9167,IT,14107
46.3667,-79.9167,CA,14364
51.2333,3.75,BE,14200
52.045,4.9508,NL,13996
51.6597,9.6358,DE,14236
38.5355,-75.0984,US,14360
40.5739,49.7036,AZ,12900
39.6015,-75.7474,US,14359
50.8167,6.3497,DE,14020
45.8231,13.335,IT,13881
48.5511,7.7136,FR,12586
33.2833,131.1514,JP,14306
12.475,125.254,PH,14234
39.1551,-84.6359,US,14352
16.7792,81.6242,IN,13596
37.8963,34.5627,TR,14309
56.2833,37.4833,RU,14275
30.3821,-87.2944,US,14351
16.8144,81.2617,IN,13669
41.6254,-87.7243,US,14346
38.8422,-7.5881,PT,14318
37.1442,140.4522,JP,14222
48.0683,7.8825,DE,13544
43.1833,68.5333,KZ,14294
38.9042,-76.8678,US,14343
62.9171,34.4569,RU,14340
9.8989,-74.8589,CO,14320
-28.7119,-51.935,BR,14253
16.8,-95.1167,MX,14277
-27.17,-56.25,PY,14297
45.7128,24.1508,RO,14282
15.5858,102.4337,TH,14168
69.4167,30.8,RU,14330
37.3434,-79.9535,US,14329
48.1789,10.755,DE,14075
15.8233,44.0386,YE,13971
-8.1189,-38.7278,BR,14308
23.95,87.32,IN,13965
45.515,10.3175,IT,13576
36.418,4.3428,DZ,14000
-12.2339,-44.4208,BR,14302
16.5667,-97.65,MX,13041
39.3989,114.9367,CN,14163
16.7667,120.45,PH,14166
36.3348,-92.3846,US,14317
32.9242,-85.9361,US,14317
48.3453,16.3331,AT,12986
54.9333,20.15,RU,13663
-19.2808,-42.0069,BR,14293
-20.4128,-40.6828,BR,14262
-7.9408,-35.9106,BR,14293
37.9546,-8.8644,PT,14238
-17.0308,-48.2958,BR,14300
-4.8689,-44.36,BR,14288
-7.0919,-39.6808,BR,14256
50.9108,13.0378,DE,14088
34.2565,-80.6087,US,14303
10.653,-9.892,GN,14223
49.6558,3.2872,FR,13547
57.36,37.6039,RU,14287
14.4,-88.95,HN,14213
44.8894,11.4154,IT,14217
34.4961,136.5461,JP,14160
27.7572,30.91,EG,14297
44.55,26.07,RO,13861
45.6369,-73.8,CA,14294
50.8933,13.6667,DE,14156
43.0709,-71.4365,US,14289
-17.3972,-66.3136,BO,14180
51.7877,14.9724,PL,14182
46.3806,-120.3123,US,14284
